schema_version,row_id,k_index,t,u,v,r_tu,r_tplusu_v,r_uv,r_t_uplusv,defect_numerator_24,defect_multiple_2pi,is_integer_multiple,normalization_axes,cocycle_mod24,case_kind,negative_reason,oracle,tolerance,status
paper13-circle-twists-controls/1,LI-0311,0,0,0,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0312,0,0,0,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0313,0,0,0,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0314,0,0,0,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0315,0,0,0,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0316,0,0,1,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0317,0,0,1,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0318,0,0,1,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0319,0,0,1,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0320,0,0,1,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0321,0,0,2,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0322,0,0,2,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0323,0,0,2,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0324,0,0,2,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0325,0,0,2,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0326,0,1,-2,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0327,0,1,-2,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0328,0,1,-2,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0329,0,1,-2,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0330,0,1,-2,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0331,0,1,-1,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0332,0,1,-1,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0333,0,1,-1,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0334,0,1,-1,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0335,0,1,-1,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0336,0,1,0,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0337,0,1,0,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0338,0,1,0,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0339,0,1,0,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0340,0,1,0,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0341,0,1,1,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0342,0,1,1,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0343,0,1,1,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0344,0,1,1,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0345,0,1,1,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0346,0,1,2,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0347,0,1,2,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0348,0,1,2,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0349,0,1,2,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0350,0,1,2,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0351,0,2,-2,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0352,0,2,-2,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0353,0,2,-2,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0354,0,2,-2,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0355,0,2,-2,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0356,0,2,-1,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0357,0,2,-1,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0358,0,2,-1,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0359,0,2,-1,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0360,0,2,-1,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0361,0,2,0,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0362,0,2,0,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0363,0,2,0,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0364,0,2,0,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0365,0,2,0,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0366,0,2,1,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0367,0,2,1,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0368,0,2,1,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0369,0,2,1,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0370,0,2,1,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0371,0,2,2,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0372,0,2,2,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0373,0,2,2,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0374,0,2,2,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0375,0,2,2,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0376,6,-2,-2,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0377,6,-2,-2,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0378,6,-2,-2,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0379,6,-2,-2,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0380,6,-2,-2,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0381,6,-2,-1,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0382,6,-2,-1,-1,0,-12,-12,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0383,6,-2,-1,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0384,6,-2,-1,1,0,-12,-12,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0385,6,-2,-1,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0386,6,-2,0,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0387,6,-2,0,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0388,6,-2,0,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0389,6,-2,0,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0390,6,-2,0,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0391,6,-2,1,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0392,6,-2,1,-1,0,-12,-12,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0393,6,-2,1,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0394,6,-2,1,1,0,-12,-12,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0395,6,-2,1,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0396,6,-2,2,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0397,6,-2,2,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0398,6,-2,2,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0399,6,-2,2,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0400,6,-2,2,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0401,6,-1,-2,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0402,6,-1,-2,-1,0,-12,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0403,6,-1,-2,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0404,6,-1,-2,1,0,-12,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0405,6,-1,-2,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0406,6,-1,-1,-2,-12,0,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0407,6,-1,-1,-1,-12,0,-12,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0408,6,-1,-1,0,-12,0,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0409,6,-1,-1,1,-12,0,-12,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0410,6,-1,-1,2,-12,0,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0411,6,-1,0,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0412,6,-1,0,-1,0,-12,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0413,6,-1,0,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0414,6,-1,0,1,0,-12,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0415,6,-1,0,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0416,6,-1,1,-2,-12,0,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0417,6,-1,1,-1,-12,0,-12,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0418,6,-1,1,0,-12,0,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0419,6,-1,1,1,-12,0,-12,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0420,6,-1,1,2,-12,0,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0421,6,-1,2,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0422,6,-1,2,-1,0,-12,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0423,6,-1,2,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0424,6,-1,2,1,0,-12,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0425,6,-1,2,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0426,6,0,-2,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0427,6,0,-2,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0428,6,0,-2,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0429,6,0,-2,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0430,6,0,-2,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0431,6,0,-1,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0432,6,0,-1,-1,0,-12,-12,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0433,6,0,-1,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0434,6,0,-1,1,0,-12,-12,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0435,6,0,-1,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0436,6,0,0,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0437,6,0,0,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0438,6,0,0,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0439,6,0,0,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0440,6,0,0,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0441,6,0,1,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0442,6,0,1,-1,0,-12,-12,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0443,6,0,1,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0444,6,0,1,1,0,-12,-12,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0445,6,0,1,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0446,6,0,2,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0447,6,0,2,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0448,6,0,2,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0449,6,0,2,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0450,6,0,2,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0451,6,1,-2,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0452,6,1,-2,-1,0,-12,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0453,6,1,-2,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0454,6,1,-2,1,0,-12,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0455,6,1,-2,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0456,6,1,-1,-2,-12,0,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0457,6,1,-1,-1,-12,0,-12,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0458,6,1,-1,0,-12,0,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0459,6,1,-1,1,-12,0,-12,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0460,6,1,-1,2,-12,0,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0461,6,1,0,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0462,6,1,0,-1,0,-12,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0463,6,1,0,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0464,6,1,0,1,0,-12,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0465,6,1,0,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0466,6,1,1,-2,-12,0,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0467,6,1,1,-1,-12,0,-12,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0468,6,1,1,0,-12,0,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
